Features: 16,,,,,,,,
Target Class: blackscholes,TP,FP,FN,TN,ACC (%),Noise Percantages,Upsampling,
"Nu: 0.99, Gamma: 0.2",14022,156,0,0,98.89970376639864,20,40,
"Nu: 0.99, Gamma: 0.5",14022,156,0,0,98.89970376639864,20,40,
"Nu: 0.99, Gamma: 0.7",14022,156,0,0,98.89970376639864,20,40,
"Nu: 0.99, Gamma: 0.9",14022,156,0,0,98.89970376639864,20,40,
"Nu: 0.99, Gamma: 0.99",14022,156,0,0,98.89970376639864,20,40,
,,,,,,,,
Target Class: ferret,TP,FP,FN,TN,ACC (%),Noise Percantages,Upsampling,
"Nu: 5e-05, Gamma: 1e-05",11863,112,15,258,98.96309601567603,20,40,
"Nu: 5e-05, Gamma: 2e-05",11878,341,0,29,97.21587197909864,20,40,
"Nu: 5e-05, Gamma: 3e-05",11453,296,425,74,94.11332462442847,20,40,
"Nu: 5e-05, Gamma: 4e-05",11878,313,0,57,97.44448073154801,20,40,
"Nu: 5e-05, Gamma: 5e-05",11872,186,6,184,98.4323971260614,20,40,
"Nu: 5e-05, Gamma: 6e-05",11877,351,1,19,97.12606139777922,20,40,
"Nu: 5e-05, Gamma: 7e-05",11875,252,3,118,97.9180274330503,20,40,
"Nu: 5e-05, Gamma: 8e-05",11878,295,0,75,97.59144350097975,20,40,
"Nu: 5e-05, Gamma: 9e-05",11878,285,0,85,97.67308948399739,20,40,
"Nu: 5e-05, Gamma: 0.0001",11876,216,2,154,98.22011757021555,20,40,
"Nu: 5e-05, Gamma: 0.0002",11878,358,0,12,97.07707380796865,20,40,
"Nu: 5e-05, Gamma: 0.0003",11878,369,0,1,96.98726322664925,20,40,
"Nu: 5e-05, Gamma: 0.0004",11878,370,0,0,96.97909862834749,20,40,
"Nu: 5e-05, Gamma: 0.005",11878,370,0,0,96.97909862834749,20,40,
"Nu: 5e-05, Gamma: 0.05",11878,370,0,0,96.97909862834749,20,40,
"Nu: 5e-05, Gamma: 0.0625",11878,370,0,0,96.97909862834749,20,40,
"Nu: 5e-05, Gamma: 0.1",11878,370,0,0,96.97909862834749,20,40,
"Nu: 5e-05, Gamma: 0.2",11878,370,0,0,96.97909862834749,20,40,
"Nu: 5e-05, Gamma: 0.5",11878,370,0,0,96.97909862834749,20,40,
"Nu: 5e-05, Gamma: 0.7",11878,370,0,0,96.97909862834749,20,40,
"Nu: 5e-05, Gamma: 0.9",11878,370,0,0,96.97909862834749,20,40,
"Nu: 5e-05, Gamma: 0.99",11878,370,0,0,96.97909862834749,20,40,
"Nu: 6e-05, Gamma: 1e-05",11863,93,15,277,99.11822338340953,20,40,
"Nu: 6e-05, Gamma: 2e-05",11455,308,423,62,94.03167864141085,20,40,
"Nu: 6e-05, Gamma: 3e-05",11445,303,433,67,93.99085564990203,20,40,
"Nu: 6e-05, Gamma: 4e-05",11869,136,9,234,98.81613324624429,20,40,
"Nu: 6e-05, Gamma: 5e-05",11863,97,15,273,99.08556499020249,20,40,
"Nu: 6e-05, Gamma: 6e-05",11864,92,14,278,99.13455258001306,20,40,
"Nu: 6e-05, Gamma: 7e-05",11865,86,13,284,99.1917047681254,20,40,
"Nu: 6e-05, Gamma: 8e-05",11871,127,7,243,98.90594382756368,20,40,
"Nu: 6e-05, Gamma: 9e-05",11875,174,3,196,98.55486610058784,20,40,
"Nu: 6e-05, Gamma: 0.0001",11876,202,2,168,98.33442194644023,20,40,
"Nu: 6e-05, Gamma: 0.0002",11878,358,0,12,97.07707380796865,20,40,
"Nu: 6e-05, Gamma: 0.0003",11878,369,0,1,96.98726322664925,20,40,
"Nu: 6e-05, Gamma: 0.0004",11878,370,0,0,96.97909862834749,20,40,
"Nu: 6e-05, Gamma: 0.005",11614,368,264,2,94.83997387328543,20,40,
"Nu: 6e-05, Gamma: 0.05",11614,368,264,2,94.83997387328543,20,40,
"Nu: 6e-05, Gamma: 0.0625",11614,368,264,2,94.83997387328543,20,40,
"Nu: 6e-05, Gamma: 0.1",11614,368,264,2,94.83997387328543,20,40,
"Nu: 6e-05, Gamma: 0.2",11614,368,264,2,94.83997387328543,20,40,
"Nu: 6e-05, Gamma: 0.5",11614,368,264,2,94.83997387328543,20,40,
"Nu: 6e-05, Gamma: 0.7",11614,368,264,2,94.83997387328543,20,40,
"Nu: 6e-05, Gamma: 0.9",11614,368,264,2,94.83997387328543,20,40,
"Nu: 6e-05, Gamma: 0.99",11614,368,264,2,94.83997387328543,20,40,
"Nu: 7e-05, Gamma: 1e-05",11863,80,15,290,99.22436316133246,20,40,
"Nu: 7e-05, Gamma: 2e-05",11451,315,427,55,93.94186806009144,20,40,
"Nu: 7e-05, Gamma: 3e-05",11863,132,15,238,98.79980404964076,20,40,
"Nu: 7e-05, Gamma: 4e-05",11871,195,7,175,98.35075114304375,20,40,
"Nu: 7e-05, Gamma: 5e-05",11863,67,15,303,99.3305029392554,20,40,
"Nu: 7e-05, Gamma: 6e-05",11863,65,15,305,99.34683213585892,20,40,
"Nu: 7e-05, Gamma: 7e-05",11865,84,13,286,99.20803396472894,20,40,
"Nu: 7e-05, Gamma: 8e-05",11871,127,7,243,98.90594382756368,20,40,
"Nu: 7e-05, Gamma: 9e-05",11875,174,3,196,98.55486610058784,20,40,
"Nu: 7e-05, Gamma: 0.0001",11876,202,2,168,98.33442194644023,20,40,
"Nu: 7e-05, Gamma: 0.0002",11878,358,0,12,97.07707380796865,20,40,
"Nu: 7e-05, Gamma: 0.0003",11878,369,0,1,96.98726322664925,20,40,
"Nu: 7e-05, Gamma: 0.0004",11878,370,0,0,96.97909862834749,20,40,
"Nu: 7e-05, Gamma: 0.005",11878,370,0,0,96.97909862834749,20,40,
"Nu: 7e-05, Gamma: 0.05",11878,370,0,0,96.97909862834749,20,40,
"Nu: 7e-05, Gamma: 0.0625",11878,370,0,0,96.97909862834749,20,40,
"Nu: 7e-05, Gamma: 0.1",11878,370,0,0,96.97909862834749,20,40,
"Nu: 7e-05, Gamma: 0.2",11878,370,0,0,96.97909862834749,20,40,
"Nu: 7e-05, Gamma: 0.5",11878,370,0,0,96.97909862834749,20,40,
"Nu: 7e-05, Gamma: 0.7",11878,370,0,0,96.97909862834749,20,40,
"Nu: 7e-05, Gamma: 0.9",11878,370,0,0,96.97909862834749,20,40,
"Nu: 7e-05, Gamma: 0.99",11878,370,0,0,96.97909862834749,20,40,
"Nu: 8e-05, Gamma: 1e-05",11871,279,7,91,97.66492488569563,20,40,
"Nu: 8e-05, Gamma: 2e-05",11440,266,438,104,94.25212279555846,20,40,
"Nu: 8e-05, Gamma: 3e-05",11863,122,15,248,98.88145003265839,20,40,
"Nu: 8e-05, Gamma: 4e-05",11871,182,7,188,98.45689092096669,20,40,
"Nu: 8e-05, Gamma: 5e-05",11863,48,15,322,99.4856303069889,20,40,
"Nu: 8e-05, Gamma: 6e-05",11863,61,15,309,99.37949052906598,20,40,
"Nu: 8e-05, Gamma: 7e-05",11865,84,13,286,99.20803396472894,20,40,
"Nu: 8e-05, Gamma: 8e-05",11871,117,7,253,98.98758981058133,20,40,
"Nu: 8e-05, Gamma: 9e-05",11875,169,3,201,98.59568909209668,20,40,
"Nu: 8e-05, Gamma: 0.0001",11876,207,2,163,98.29359895493141,20,40,
"Nu: 8e-05, Gamma: 0.0002",11878,364,0,6,97.02808621815807,20,40,
"Nu: 8e-05, Gamma: 0.0003",11611,367,267,3,94.82364467668191,20,40,
"Nu: 8e-05, Gamma: 0.0004",11591,367,287,3,94.66035271064663,20,40,
"Nu: 8e-05, Gamma: 0.005",11878,370,0,0,96.97909862834749,20,40,
"Nu: 8e-05, Gamma: 0.05",11614,368,264,2,94.83997387328543,20,40,
"Nu: 8e-05, Gamma: 0.0625",11614,368,264,2,94.83997387328543,20,40,
"Nu: 8e-05, Gamma: 0.1",11614,368,264,2,94.83997387328543,20,40,
"Nu: 8e-05, Gamma: 0.2",11614,368,264,2,94.83997387328543,20,40,
"Nu: 8e-05, Gamma: 0.5",11614,368,264,2,94.83997387328543,20,40,
"Nu: 8e-05, Gamma: 0.7",11614,368,264,2,94.83997387328543,20,40,
"Nu: 8e-05, Gamma: 0.9",11614,368,264,2,94.83997387328543,20,40,
"Nu: 8e-05, Gamma: 0.99",11614,368,264,2,94.83997387328543,20,40,
"Nu: 9e-05, Gamma: 1e-05",11870,263,8,107,97.78739386022207,20,40,
"Nu: 9e-05, Gamma: 2e-05",11439,255,439,115,94.3337687785761,20,40,
"Nu: 9e-05, Gamma: 3e-05",11863,97,15,273,99.08556499020249,20,40,
"Nu: 9e-05, Gamma: 4e-05",11871,171,7,199,98.54670150228608,20,40,
"Nu: 9e-05, Gamma: 5e-05",11863,47,15,323,99.49379490529066,20,40,
"Nu: 9e-05, Gamma: 6e-05",11872,144,6,226,98.77531025473547,20,40,
"Nu: 9e-05, Gamma: 7e-05",11865,97,13,273,99.101894186806,20,40,
"Nu: 9e-05, Gamma: 8e-05",11870,111,8,259,99.02841280209014,20,40,
"Nu: 9e-05, Gamma: 9e-05",11875,162,3,208,98.65284128020902,20,40,
"Nu: 9e-05, Gamma: 0.0001",11876,209,2,161,98.27726975832789,20,40,
"Nu: 9e-05, Gamma: 0.0002",11605,361,273,9,94.82364467668191,20,40,
"Nu: 9e-05, Gamma: 0.0003",11564,361,314,9,94.4888961463096,20,40,
"Nu: 9e-05, Gamma: 0.0004",11554,363,324,7,94.39092096668844,20,40,
"Nu: 9e-05, Gamma: 0.005",11878,370,0,0,96.97909862834749,20,40,
"Nu: 9e-05, Gamma: 0.05",11614,368,264,2,94.83997387328543,20,40,
"Nu: 9e-05, Gamma: 0.0625",11614,368,264,2,94.83997387328543,20,40,
"Nu: 9e-05, Gamma: 0.1",11614,368,264,2,94.83997387328543,20,40,
"Nu: 9e-05, Gamma: 0.2",11614,368,264,2,94.83997387328543,20,40,
"Nu: 9e-05, Gamma: 0.5",11614,368,264,2,94.83997387328543,20,40,
"Nu: 9e-05, Gamma: 0.7",11614,368,264,2,94.83997387328543,20,40,
"Nu: 9e-05, Gamma: 0.9",11614,368,264,2,94.83997387328543,20,40,
"Nu: 9e-05, Gamma: 0.99",11614,368,264,2,94.83997387328543,20,40,
"Nu: 0.0001, Gamma: 1e-05",11870,266,8,104,97.76290006531679,20,40,
"Nu: 0.0001, Gamma: 2e-05",11863,105,15,265,99.02024820378837,20,40,
"Nu: 0.0001, Gamma: 3e-05",11863,97,15,273,99.08556499020249,20,40,
"Nu: 0.0001, Gamma: 4e-05",11871,174,7,196,98.52220770738079,20,40,
"Nu: 0.0001, Gamma: 5e-05",11863,47,15,323,99.49379490529066,20,40,
"Nu: 0.0001, Gamma: 6e-05",11863,61,15,309,99.37949052906598,20,40,
"Nu: 0.0001, Gamma: 7e-05",11865,73,13,297,99.29784454604832,20,40,
"Nu: 0.0001, Gamma: 8e-05",11870,108,8,262,99.05290659699543,20,40,
"Nu: 0.0001, Gamma: 9e-05",11872,87,6,283,99.24069235793598,20,40,
"Nu: 0.0001, Gamma: 0.0001",11873,134,5,236,98.86512083605487,20,40,
"Nu: 0.0001, Gamma: 0.0002",11574,352,304,18,94.64402351404311,20,40,
"Nu: 0.0001, Gamma: 0.0003",11554,357,324,13,94.43990855649902,20,40,
"Nu: 0.0001, Gamma: 0.0004",11544,327,334,43,94.6032005225343,20,40,
"Nu: 0.0001, Gamma: 0.005",11878,370,0,0,96.97909862834749,20,40,
"Nu: 0.0001, Gamma: 0.05",11878,370,0,0,96.97909862834749,20,40,
"Nu: 0.0001, Gamma: 0.0625",11878,370,0,0,96.97909862834749,20,40,
"Nu: 0.0001, Gamma: 0.1",11878,370,0,0,96.97909862834749,20,40,
"Nu: 0.0001, Gamma: 0.2",11878,370,0,0,96.97909862834749,20,40,
"Nu: 0.0001, Gamma: 0.5",11878,370,0,0,96.97909862834749,20,40,
"Nu: 0.0001, Gamma: 0.7",11878,370,0,0,96.97909862834749,20,40,
"Nu: 0.0001, Gamma: 0.9",11878,370,0,0,96.97909862834749,20,40,
"Nu: 0.0001, Gamma: 0.99",11878,370,0,0,96.97909862834749,20,40,
"Nu: 0.0002, Gamma: 1e-05",11863,40,15,330,99.55094709340301,20,40,
"Nu: 0.0002, Gamma: 2e-05",11863,56,15,314,99.4203135205748,20,40,
"Nu: 0.0002, Gamma: 3e-05",11863,59,15,311,99.3958197256695,20,40,
"Nu: 0.0002, Gamma: 4e-05",11863,65,15,305,99.34683213585892,20,40,
"Nu: 0.0002, Gamma: 5e-05",11863,54,15,316,99.43664271717832,20,40,
"Nu: 0.0002, Gamma: 6e-05",11863,56,15,314,99.4203135205748,20,40,
"Nu: 0.0002, Gamma: 7e-05",11864,48,14,322,99.49379490529066,20,40,
"Nu: 0.0002, Gamma: 8e-05",11866,57,12,313,99.43664271717832,20,40,
"Nu: 0.0002, Gamma: 9e-05",11869,74,9,296,99.32233834095362,20,40,
"Nu: 0.0002, Gamma: 0.0001",11872,94,6,276,99.18354016982364,20,40,
"Nu: 0.0002, Gamma: 0.0002",11532,142,346,228,96.01567602873938,20,40,
"Nu: 0.0002, Gamma: 0.0003",11533,97,345,273,96.3912475506205,20,40,
"Nu: 0.0002, Gamma: 0.0004",11586,99,292,271,96.80764206401045,20,40,
"Nu: 0.0002, Gamma: 0.005",11614,367,264,3,94.84813847158719,20,40,
"Nu: 0.0002, Gamma: 0.05",11878,370,0,0,96.97909862834749,20,40,
"Nu: 0.0002, Gamma: 0.0625",11878,370,0,0,96.97909862834749,20,40,
"Nu: 0.0002, Gamma: 0.1",11878,370,0,0,96.97909862834749,20,40,
"Nu: 0.0002, Gamma: 0.2",11878,370,0,0,96.97909862834749,20,40,
"Nu: 0.0002, Gamma: 0.5",11878,370,0,0,96.97909862834749,20,40,
"Nu: 0.0002, Gamma: 0.7",11878,370,0,0,96.97909862834749,20,40,
"Nu: 0.0002, Gamma: 0.9",11878,370,0,0,96.97909862834749,20,40,
"Nu: 0.0002, Gamma: 0.99",11878,370,0,0,96.97909862834749,20,40,
"Nu: 0.0003, Gamma: 1e-05",11842,32,36,338,99.44480731548008,20,40,
"Nu: 0.0003, Gamma: 2e-05",11863,47,15,323,99.49379490529066,20,40,
"Nu: 0.0003, Gamma: 3e-05",11863,60,15,310,99.38765512736774,20,40,
"Nu: 0.0003, Gamma: 4e-05",11863,52,15,318,99.45297191378184,20,40,
"Nu: 0.0003, Gamma: 5e-05",11580,49,298,321,97.16688438928804,20,40,
"Nu: 0.0003, Gamma: 6e-05",11864,65,14,305,99.35499673416068,20,40,
"Nu: 0.0003, Gamma: 7e-05",11865,53,13,317,99.4611365120836,20,40,
"Nu: 0.0003, Gamma: 8e-05",11865,46,13,324,99.51828870019594,20,40,
"Nu: 0.0003, Gamma: 9e-05",11865,53,13,317,99.4611365120836,20,40,
"Nu: 0.0003, Gamma: 0.0001",11870,65,8,305,99.40398432397126,20,40,
"Nu: 0.0003, Gamma: 0.0002",11539,79,339,291,96.58719790986284,20,40,
"Nu: 0.0003, Gamma: 0.0003",11588,68,290,302,97.07707380796865,20,40,
"Nu: 0.0003, Gamma: 0.0004",11583,98,295,272,96.79131286740692,20,40,
"Nu: 0.0003, Gamma: 0.005",11614,367,264,3,94.84813847158719,20,40,
"Nu: 0.0003, Gamma: 0.05",11878,370,0,0,96.97909862834749,20,40,
"Nu: 0.0003, Gamma: 0.0625",11878,370,0,0,96.97909862834749,20,40,
"Nu: 0.0003, Gamma: 0.1",11614,368,264,2,94.83997387328543,20,40,
"Nu: 0.0003, Gamma: 0.2",11614,368,264,2,94.83997387328543,20,40,
"Nu: 0.0003, Gamma: 0.5",11614,368,264,2,94.83997387328543,20,40,
"Nu: 0.0003, Gamma: 0.7",11614,368,264,2,94.83997387328543,20,40,
"Nu: 0.0003, Gamma: 0.9",11614,368,264,2,94.83997387328543,20,40,
"Nu: 0.0003, Gamma: 0.99",11614,368,264,2,94.83997387328543,20,40,
"Nu: 0.0004, Gamma: 1e-05",11799,29,79,341,99.11822338340953,20,40,
"Nu: 0.0004, Gamma: 2e-05",11863,41,15,329,99.54278249510125,20,40,
"Nu: 0.0004, Gamma: 3e-05",11535,48,343,322,96.80764206401045,20,40,
"Nu: 0.0004, Gamma: 4e-05",11863,62,15,308,99.37132593076421,20,40,
"Nu: 0.0004, Gamma: 5e-05",11535,69,343,301,96.63618549967342,20,40,
"Nu: 0.0004, Gamma: 6e-05",11545,60,333,310,96.79131286740692,20,40,
"Nu: 0.0004, Gamma: 7e-05",11565,60,313,310,96.95460483344219,20,40,
"Nu: 0.0004, Gamma: 8e-05",11866,60,12,310,99.41214892227302,20,40,
"Nu: 0.0004, Gamma: 9e-05",11865,62,13,308,99.38765512736774,20,40,
"Nu: 0.0004, Gamma: 0.0001",11863,53,15,317,99.44480731548008,20,40,
"Nu: 0.0004, Gamma: 0.0002",11865,61,13,309,99.3958197256695,20,40,
"Nu: 0.0004, Gamma: 0.0003",11870,82,8,288,99.26518615284128,20,40,
"Nu: 0.0004, Gamma: 0.0004",11871,91,7,279,99.19986936642718,20,40,
"Nu: 0.0004, Gamma: 0.005",11614,289,264,81,95.48497713912477,20,40,
"Nu: 0.0004, Gamma: 0.05",11614,368,264,2,94.83997387328543,20,40,
"Nu: 0.0004, Gamma: 0.0625",11614,368,264,2,94.83997387328543,20,40,
"Nu: 0.0004, Gamma: 0.1",11614,368,264,2,94.83997387328543,20,40,
"Nu: 0.0004, Gamma: 0.2",11614,368,264,2,94.83997387328543,20,40,
"Nu: 0.0004, Gamma: 0.5",11614,368,264,2,94.83997387328543,20,40,
"Nu: 0.0004, Gamma: 0.7",11614,368,264,2,94.83997387328543,20,40,
"Nu: 0.0004, Gamma: 0.9",11614,368,264,2,94.83997387328543,20,40,
"Nu: 0.0004, Gamma: 0.99",11614,368,264,2,94.83997387328543,20,40,
"Nu: 0.005, Gamma: 1e-05",11480,25,398,345,96.54637491835402,20,40,
"Nu: 0.005, Gamma: 2e-05",11812,33,66,337,99.1917047681254,20,40,
"Nu: 0.005, Gamma: 3e-05",11833,39,45,331,99.31417374265186,20,40,
"Nu: 0.005, Gamma: 4e-05",11586,40,292,330,97.2893533638145,20,40,
"Nu: 0.005, Gamma: 5e-05",11599,42,279,328,97.3791639451339,20,40,
"Nu: 0.005, Gamma: 6e-05",11599,46,279,324,97.34650555192684,20,40,
"Nu: 0.005, Gamma: 7e-05",11864,50,14,320,99.47746570868713,20,40,
"Nu: 0.005, Gamma: 8e-05",11601,48,277,322,97.34650555192684,20,40,
"Nu: 0.005, Gamma: 9e-05",11596,48,282,322,97.30568256041803,20,40,
"Nu: 0.005, Gamma: 0.0001",11865,51,13,319,99.47746570868713,20,40,
"Nu: 0.005, Gamma: 0.0002",11866,64,12,306,99.37949052906598,20,40,
"Nu: 0.005, Gamma: 0.0003",11870,71,8,299,99.35499673416068,20,40,
"Nu: 0.005, Gamma: 0.0004",11871,76,7,294,99.32233834095362,20,40,
"Nu: 0.005, Gamma: 0.005",11872,232,6,138,98.05682560418028,20,40,
"Nu: 0.005, Gamma: 0.05",11878,365,0,5,97.0199216198563,20,40,
"Nu: 0.005, Gamma: 0.0625",11878,368,0,2,96.99542782495101,20,40,
"Nu: 0.005, Gamma: 0.1",11614,368,264,2,94.83997387328543,20,40,
"Nu: 0.005, Gamma: 0.2",11878,370,0,0,96.97909862834749,20,40,
"Nu: 0.005, Gamma: 0.5",11614,368,264,2,94.83997387328543,20,40,
"Nu: 0.005, Gamma: 0.7",11878,370,0,0,96.97909862834749,20,40,
"Nu: 0.005, Gamma: 0.9",11878,370,0,0,96.97909862834749,20,40,
"Nu: 0.005, Gamma: 0.99",11878,370,0,0,96.97909862834749,20,40,
"Nu: 0.05, Gamma: 1e-05",11474,30,404,340,96.45656433703462,20,40,
"Nu: 0.05, Gamma: 2e-05",11788,36,90,334,98.97126061397779,20,40,
"Nu: 0.05, Gamma: 3e-05",11562,38,316,332,97.1097322011757,20,40,
"Nu: 0.05, Gamma: 4e-05",11860,42,18,328,99.51012410189418,20,40,
"Nu: 0.05, Gamma: 5e-05",11863,44,15,326,99.51828870019594,20,40,
"Nu: 0.05, Gamma: 6e-05",11599,46,279,324,97.34650555192684,20,40,
"Nu: 0.05, Gamma: 7e-05",11600,48,278,322,97.33834095362508,20,40,
"Nu: 0.05, Gamma: 8e-05",11601,48,277,322,97.34650555192684,20,40,
"Nu: 0.05, Gamma: 9e-05",11601,48,277,322,97.34650555192684,20,40,
"Nu: 0.05, Gamma: 0.0001",11601,49,277,321,97.33834095362508,20,40,
"Nu: 0.05, Gamma: 0.0002",11866,63,12,307,99.38765512736774,20,40,
"Nu: 0.05, Gamma: 0.0003",11606,68,272,302,97.2240365774004,20,40,
"Nu: 0.05, Gamma: 0.0004",11871,76,7,294,99.32233834095362,20,40,
"Nu: 0.05, Gamma: 0.005",11872,231,6,139,98.06499020248204,20,40,
"Nu: 0.05, Gamma: 0.05",11878,365,0,5,97.0199216198563,20,40,
"Nu: 0.05, Gamma: 0.0625",11614,364,264,6,94.87263226649249,20,40,
"Nu: 0.05, Gamma: 0.1",11878,370,0,0,96.97909862834749,20,40,
"Nu: 0.05, Gamma: 0.2",11878,370,0,0,96.97909862834749,20,40,
"Nu: 0.05, Gamma: 0.5",11878,370,0,0,96.97909862834749,20,40,
"Nu: 0.05, Gamma: 0.7",11878,370,0,0,96.97909862834749,20,40,
"Nu: 0.05, Gamma: 0.9",11614,368,264,2,94.83997387328543,20,40,
"Nu: 0.05, Gamma: 0.99",11878,370,0,0,96.97909862834749,20,40,
"Nu: 0.0625, Gamma: 1e-05",11471,35,407,335,96.3912475506205,20,40,
"Nu: 0.0625, Gamma: 2e-05",11787,36,91,334,98.96309601567603,20,40,
"Nu: 0.0625, Gamma: 3e-05",11562,38,316,332,97.1097322011757,20,40,
"Nu: 0.0625, Gamma: 4e-05",11594,39,284,331,97.36283474853037,20,40,
"Nu: 0.0625, Gamma: 5e-05",11599,42,279,328,97.3791639451339,20,40,
"Nu: 0.0625, Gamma: 6e-05",11599,46,279,324,97.34650555192684,20,40,
"Nu: 0.0625, Gamma: 7e-05",11864,50,14,320,99.47746570868713,20,40,
"Nu: 0.0625, Gamma: 8e-05",11865,50,13,320,99.4856303069889,20,40,
"Nu: 0.0625, Gamma: 9e-05",11601,48,277,322,97.34650555192684,20,40,
"Nu: 0.0625, Gamma: 0.0001",11601,49,277,321,97.33834095362508,20,40,
"Nu: 0.0625, Gamma: 0.0002",11602,60,276,310,97.25669497060746,20,40,
"Nu: 0.0625, Gamma: 0.0003",11606,67,272,303,97.23220117570216,20,40,
"Nu: 0.0625, Gamma: 0.0004",11871,77,7,293,99.31417374265186,20,40,
"Nu: 0.0625, Gamma: 0.005",11872,230,6,140,98.0731548007838,20,40,
"Nu: 0.0625, Gamma: 0.05",11878,365,0,5,97.0199216198563,20,40,
"Nu: 0.0625, Gamma: 0.0625",11878,366,0,4,97.01175702155453,20,40,
"Nu: 0.0625, Gamma: 0.1",11614,368,264,2,94.83997387328543,20,40,
"Nu: 0.0625, Gamma: 0.2",11878,370,0,0,96.97909862834749,20,40,
"Nu: 0.0625, Gamma: 0.5",11878,370,0,0,96.97909862834749,20,40,
"Nu: 0.0625, Gamma: 0.7",11878,370,0,0,96.97909862834749,20,40,
"Nu: 0.0625, Gamma: 0.9",11878,370,0,0,96.97909862834749,20,40,
"Nu: 0.0625, Gamma: 0.99",11878,370,0,0,96.97909862834749,20,40,
"Nu: 0.1, Gamma: 1e-05",11723,56,155,314,98.27726975832789,20,40,
"Nu: 0.1, Gamma: 2e-05",11519,46,359,324,96.69333768778576,20,40,
"Nu: 0.1, Gamma: 3e-05",11821,51,57,319,99.11822338340953,20,40,
"Nu: 0.1, Gamma: 4e-05",11858,51,20,319,99.4203135205748,20,40,
"Nu: 0.1, Gamma: 5e-05",11599,48,279,322,97.33017635532332,20,40,
"Nu: 0.1, Gamma: 6e-05",11865,50,13,320,99.4856303069889,20,40,
"Nu: 0.1, Gamma: 7e-05",11601,50,277,320,97.33017635532332,20,40,
"Nu: 0.1, Gamma: 8e-05",11865,53,13,317,99.4611365120836,20,40,
"Nu: 0.1, Gamma: 9e-05",11601,52,277,318,97.3138471587198,20,40,
"Nu: 0.1, Gamma: 0.0001",11865,55,13,315,99.44480731548008,20,40,
"Nu: 0.1, Gamma: 0.0002",11866,63,12,307,99.38765512736774,20,40,
"Nu: 0.1, Gamma: 0.0003",11606,67,272,303,97.23220117570216,20,40,
"Nu: 0.1, Gamma: 0.0004",11871,77,7,293,99.31417374265186,20,40,
"Nu: 0.1, Gamma: 0.005",11872,230,6,140,98.0731548007838,20,40,
"Nu: 0.1, Gamma: 0.05",11878,365,0,5,97.0199216198563,20,40,
"Nu: 0.1, Gamma: 0.0625",11614,364,264,6,94.87263226649249,20,40,
"Nu: 0.1, Gamma: 0.1",11614,368,264,2,94.83997387328543,20,40,
"Nu: 0.1, Gamma: 0.2",11878,370,0,0,96.97909862834749,20,40,
"Nu: 0.1, Gamma: 0.5",11614,368,264,2,94.83997387328543,20,40,
"Nu: 0.1, Gamma: 0.7",11614,368,264,2,94.83997387328543,20,40,
"Nu: 0.1, Gamma: 0.9",11614,368,264,2,94.83997387328543,20,40,
"Nu: 0.1, Gamma: 0.99",11614,368,264,2,94.83997387328543,20,40,
"Nu: 0.2, Gamma: 1e-05",11863,85,15,285,99.18354016982364,20,40,
"Nu: 0.2, Gamma: 2e-05",11863,86,15,284,99.17537557152188,20,40,
"Nu: 0.2, Gamma: 3e-05",11863,91,15,279,99.13455258001306,20,40,
"Nu: 0.2, Gamma: 4e-05",11863,92,15,278,99.12638798171129,20,40,
"Nu: 0.2, Gamma: 5e-05",11863,92,15,278,99.12638798171129,20,40,
"Nu: 0.2, Gamma: 6e-05",11863,89,15,281,99.1508817766166,20,40,
"Nu: 0.2, Gamma: 7e-05",11865,89,13,281,99.16721097322012,20,40,
"Nu: 0.2, Gamma: 8e-05",11601,89,277,281,97.01175702155453,20,40,
"Nu: 0.2, Gamma: 9e-05",11601,91,277,279,96.99542782495101,20,40,
"Nu: 0.2, Gamma: 0.0001",11601,91,277,279,96.99542782495101,20,40,
"Nu: 0.2, Gamma: 0.0002",11603,91,275,279,97.01175702155453,20,40,
"Nu: 0.2, Gamma: 0.0003",11606,89,272,281,97.05258001306336,20,40,
"Nu: 0.2, Gamma: 0.0004",11607,93,271,277,97.02808621815807,20,40,
"Nu: 0.2, Gamma: 0.005",11608,228,270,142,95.93403004572176,20,40,
"Nu: 0.2, Gamma: 0.05",11878,365,0,5,97.0199216198563,20,40,
"Nu: 0.2, Gamma: 0.0625",11878,366,0,4,97.01175702155453,20,40,
"Nu: 0.2, Gamma: 0.1",11878,370,0,0,96.97909862834749,20,40,
"Nu: 0.2, Gamma: 0.2",11878,370,0,0,96.97909862834749,20,40,
"Nu: 0.2, Gamma: 0.5",11614,368,264,2,94.83997387328543,20,40,
"Nu: 0.2, Gamma: 0.7",11878,370,0,0,96.97909862834749,20,40,
"Nu: 0.2, Gamma: 0.9",11878,370,0,0,96.97909862834749,20,40,
"Nu: 0.2, Gamma: 0.99",11878,370,0,0,96.97909862834749,20,40,
"Nu: 0.5, Gamma: 1e-05",11872,209,6,161,98.24461136512083,20,40,
"Nu: 0.5, Gamma: 2e-05",11872,211,6,159,98.22828216851731,20,40,
"Nu: 0.5, Gamma: 3e-05",11872,208,6,162,98.25277596342261,20,40,
"Nu: 0.5, Gamma: 4e-05",11872,206,6,164,98.26910516002613,20,40,
"Nu: 0.5, Gamma: 5e-05",11872,202,6,168,98.30176355323317,20,40,
"Nu: 0.5, Gamma: 6e-05",11872,202,6,168,98.30176355323317,20,40,
"Nu: 0.5, Gamma: 7e-05",11872,201,6,169,98.30992815153495,20,40,
